"","setname","pval","est","exp","FDR"
"17732","GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY",1,0,"Down",1
"17733","GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY",1,0,"Up",1
"17734","GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY",1,0,"Down",1
"17735","GOMF_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17736","GOMF_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY",0.120517024056157,0.137924547144931,"Down",1
"17737","GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS",0.591947430346218,Inf,"Up",1
"17738","GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS",0.00901530223832455,0.068508033428026,"Down",0.623965142610366
"17739","GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY",1,0,"Up",1
"17740","GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY",1,0,"Down",1
"17741","GOMF_BETA_GALACTOSIDASE_ACTIVITY",1,0,"Up",1
"17742","GOMF_BETA_GALACTOSIDASE_ACTIVITY",1,0,"Down",1
"17743","GOMF_CHITINASE_ACTIVITY",1,Inf,"Up",1
"17744","GOMF_CHITINASE_ACTIVITY",1,Inf,"Down",1
"17745","GOMF_MANNOSYL_OLIGOSACCHARIDE_1_2_ALPHA_MANNOSIDASE_ACTIVITY",1,0,"Up",1
"17746","GOMF_MANNOSYL_OLIGOSACCHARIDE_1_2_ALPHA_MANNOSIDASE_ACTIVITY",1,0,"Down",1
"17747","GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY",1,0,"Up",1
"17748","GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY",1,0,"Down",1
"17749","GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY",1,0,"Up",1
"17750","GOMF_DOLICHYL_DIPHOSPHOOLIGOSACCHARIDE_PROTEIN_GLYCOTRANSFERASE_ACTIVITY",1,0,"Down",1
"17751","GOMF_PEPTIDE_ALPHA_N_ACETYLTRANSFERASE_ACTIVITY",1,0,"Up",1
"17752","GOMF_PEPTIDE_ALPHA_N_ACETYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"17753","GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY",1,0.842627994095942,"Up",1
"17754","GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY",1,0.830610734852557,"Down",1
"17755","GOMF_PHOSPHOLIPASE_ACTIVITY",1,0.936068276650929,"Up",1
"17756","GOMF_PHOSPHOLIPASE_ACTIVITY",1,0.922607590774419,"Down",1
"17757","GOMF_LYSOPHOSPHOLIPASE_ACTIVITY",1,Inf,"Up",1
"17758","GOMF_LYSOPHOSPHOLIPASE_ACTIVITY",1,Inf,"Down",1
"17759","GOMF_PHOSPHOLIPASE_A2_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17760","GOMF_PHOSPHOLIPASE_A2_ACTIVITY",1,Inf,"Down",1
"17761","GOMF_PHOSPHOLIPASE_C_ACTIVITY",1,0.842627994095942,"Up",1
"17762","GOMF_PHOSPHOLIPASE_C_ACTIVITY",1,0.830610734852557,"Down",1
"17763","GOMF_PHOSPHOLIPASE_D_ACTIVITY",1,Inf,"Up",1
"17764","GOMF_PHOSPHOLIPASE_D_ACTIVITY",0.216914643696163,0,"Down",1
"17765","GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY",1,0,"Up",1
"17766","GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY",1,0,"Down",1
"17767","GOMF_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY",1,0,"Up",1
"17768","GOMF_POLYNUCLEOTIDE_ADENYLYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"17769","GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",1,0,"Up",1
"17770","GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"17771","GOMF_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY",1,0,"Up",1
"17772","GOMF_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY",1,0,"Down",1
"17773","GOMF_PRENYLTRANSFERASE_ACTIVITY",1,0,"Up",1
"17774","GOMF_PRENYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"17775","GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY",1,0,"Up",1
"17776","GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY",1,0,"Down",1
"17777","GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY",1,0,"Up",1
"17778","GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY",1,0,"Down",1
"17779","GOMF_PROTEIN_KINASE_ACTIVITY",0.126279426833019,0.526844826703452,"Up",1
"17780","GOMF_PROTEIN_KINASE_ACTIVITY",0.51677443476165,1.50909886877964,"Down",1
"17781","GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.204329415265356,0.501608218938077,"Up",1
"17782","GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",1,1.0158311387456,"Down",1
"17783","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",1,Inf,"Up",1
"17784","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0.520107156920746,0.553405370560583,"Down",1
"17785","GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY",1,Inf,"Up",1
"17786","GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY",1,Inf,"Down",1
"17787","GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Up",1
"17788","GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Down",1
"17789","GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Up",1
"17790","GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Down",1
"17791","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Up",1
"17792","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY",1,0,"Down",1
"17793","GOMF_PROTEIN_KINASE_C_ACTIVITY",0.390734777517564,0.280660160314505,"Up",1
"17794","GOMF_PROTEIN_KINASE_C_ACTIVITY",1,Inf,"Down",1
"17795","GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY",1,0,"Up",1
"17796","GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY",1,0,"Down",1
"17797","GOMF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",1,0,"Up",1
"17798","GOMF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",1,0,"Down",1
"17799","GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY",1,0,"Up",1
"17800","GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY",1,0,"Down",1
"17801","GOMF_MAP_KINASE_ACTIVITY",1,0,"Up",1
"17802","GOMF_MAP_KINASE_ACTIVITY",1,0,"Down",1
"17803","GOMF_MAP_KINASE_KINASE_ACTIVITY",1,0,"Up",1
"17804","GOMF_MAP_KINASE_KINASE_ACTIVITY",1,0,"Down",1
"17805","GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY",1,0,"Up",1
"17806","GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY",1,0,"Down",1
"17807","GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY",1,0,"Up",1
"17808","GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY",1,0,"Down",1
"17809","GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",0.252171134764555,0.556976220197755,"Up",1
"17810","GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY",0.777499710427392,1.3905233448594,"Down",1
"17811","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.204329415265356,0.501608218938077,"Up",1
"17812","GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.325235008661947,3.63284752038426,"Down",1
"17813","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.173963851590587,0.445496843424457,"Up",1
"17814","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.0834946266137817,Inf,"Down",1
"17815","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",1,Inf,"Up",1
"17816","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.216914643696163,0,"Down",1
"17817","GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY",0.390734777517564,0.280660160314505,"Up",1
"17818","GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY",1,Inf,"Down",1
"17819","GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.69287387688555,2.25685871740791,"Up",1
"17820","GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.693024475341195,2.22463673866839,"Down",1
"17821","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.21935987509758,0,"Up",1
"17822","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",1,Inf,"Down",1
"17823","GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",1,0,"Up",1
"17824","GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",1,0,"Down",1
"17825","GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",0.358231050934413,Inf,"Up",1
"17826","GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1,1.6653928467043,"Down",1
"17827","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1,0,"Up",1
"17828","GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",1,0,"Down",1
"17829","GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY",1,0,"Up",1
"17830","GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY",1,0,"Down",1
"17831","GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY",1,0,"Up",1
"17832","GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY",1,0,"Down",1
"17833","GOMF_NAD_RETINOL_DEHYDROGENASE_ACTIVITY",1,1.40668280031579,"Up",1
"17834","GOMF_NAD_RETINOL_DEHYDROGENASE_ACTIVITY",0.0224429795717769,0.13706015345654,"Down",0.960707298377051
"17835","GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY",1,0,"Up",1
"17836","GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY",1,0,"Down",1
"17837","GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY",1,0,"Up",1
"17838","GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY",1,0,"Down",1
"17839","GOMF_STEROL_ESTERASE_ACTIVITY",1,Inf,"Up",1
"17840","GOMF_STEROL_ESTERASE_ACTIVITY",1,Inf,"Down",1
"17841","GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY",1,Inf,"Up",1
"17842","GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY",1,Inf,"Down",1
"17843","GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY",1,0,"Up",1
"17844","GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_ACTIVITY",1,0,"Down",1
"17845","GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY",1,0.842627994095942,"Up",1
"17846","GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY",1,0.830610734852557,"Down",1
"17847","GOMF_ENZYME_INHIBITOR_ACTIVITY",1,1.1274686630835,"Up",1
"17848","GOMF_ENZYME_INHIBITOR_ACTIVITY",0.40438417558665,1.68183680162348,"Down",1
"17849","GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17850","GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17851","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",1,Inf,"Up",1
"17852","GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17853","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY",1,Inf,"Up",1
"17854","GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17855","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY",1,Inf,"Up",1
"17856","GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17857","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",1,1.12540475146679,"Up",1
"17858","GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.751720491356403,0.759276586694203,"Down",1
"17859","GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",1,1.12439764449476,"Up",1
"17860","GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY",1,1.10834649648702,"Down",1
"17861","GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",0.581879132238412,Inf,"Up",1
"17862","GOMF_COMPLEMENT_RECEPTOR_ACTIVITY",0.582636365673616,Inf,"Down",1
"17863","GOMF_NUCLEAR_RECEPTOR_ACTIVITY",1,1.40668280031579,"Up",1
"17864","GOMF_NUCLEAR_RECEPTOR_ACTIVITY",0.616076367248559,0.55250963661232,"Down",1
"17865","GOMF_CYTOKINE_RECEPTOR_ACTIVITY",1,1.97290218297753,"Up",1
"17866","GOMF_CYTOKINE_RECEPTOR_ACTIVITY",0.381537369180975,0.459291633858712,"Down",1
"17867","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17868","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_ACTIVITY",0.520107156920746,0.553405370560583,"Down",1
"17869","GOMF_INTERFERON_RECEPTOR_ACTIVITY",1,0,"Up",1
"17870","GOMF_INTERFERON_RECEPTOR_ACTIVITY",1,0,"Down",1
"17871","GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17872","GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY",0.216914643696163,0,"Down",1
"17873","GOMF_ONCOSTATIN_M_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17874","GOMF_ONCOSTATIN_M_RECEPTOR_ACTIVITY",0.520107156920746,0.553405370560583,"Down",1
"17875","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",0.848504599416582,1.16442021650667,"Up",1
"17876","GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",0.336875868310649,1.63757381121622,"Down",1
"17877","GOMF_EXTRACELLULARLY_ATP_GATED_CATION_CHANNEL_ACTIVITY",0.21935987509758,0,"Up",1
"17878","GOMF_EXTRACELLULARLY_ATP_GATED_CATION_CHANNEL_ACTIVITY",1,Inf,"Down",1
"17879","GOMF_ADRENERGIC_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17880","GOMF_ADRENERGIC_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17881","GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17882","GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17883","GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",1,0,"Up",1
"17884","GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",1,0,"Down",1
"17885","GOMF_ICOSANOID_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17886","GOMF_ICOSANOID_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17887","GOMF_PROSTANOID_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17888","GOMF_PROSTANOID_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17889","GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY",0.390734777517564,0.280660160314505,"Up",1
"17890","GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17891","GOMF_HISTAMINE_RECEPTOR_ACTIVITY",1,0,"Up",1
"17892","GOMF_HISTAMINE_RECEPTOR_ACTIVITY",1,0,"Down",1
"17893","GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"Up",1
"17894","GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"Down",1
"17895","GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"Up",1
"17896","GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY",1,0,"Down",1
"17897","GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY",1,0,"Up",1
"17898","GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY",1,0,"Down",1
"17899","GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17900","GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17901","GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY",1,0,"Up",1
"17902","GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY",1,0,"Down",1
"17903","GOMF_OLFACTORY_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17904","GOMF_OLFACTORY_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17905","GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY",1,0,"Up",1
"17906","GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY",1,0,"Down",1
"17907","GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY",1,0,"Up",1
"17908","GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY",1,0,"Down",1
"17909","GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17910","GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17911","GOMF_EPHRIN_RECEPTOR_ACTIVITY",1,0.842627994095942,"Up",1
"17912","GOMF_EPHRIN_RECEPTOR_ACTIVITY",0.582636365673616,Inf,"Down",1
"17913","GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17914","GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17915","GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"Up",1
"17916","GOMF_FIBROBLAST_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,0,"Down",1
"17917","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0.0479849726775956,0,"Up",1
"17918","GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17919","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17920","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATED_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17921","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I",1,Inf,"Up",1
"17922","GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I",1,Inf,"Down",1
"17923","GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17924","GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17925","GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17926","GOMF_TUMOR_NECROSIS_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY",0.386910445965883,0.27666490244165,"Down",1
"17927","GOMF_DEATH_RECEPTOR_ACTIVITY",1,Inf,"Up",1
"17928","GOMF_DEATH_RECEPTOR_ACTIVITY",0.386910445965883,0.27666490244165,"Down",1
"17929","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",0.524592109431219,0.561415205144181,"Up",1
"17930","GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY",1,Inf,"Down",1
"17931","GOMF_NETRIN_RECEPTOR_ACTIVITY",1,0,"Up",1
"17932","GOMF_NETRIN_RECEPTOR_ACTIVITY",1,0,"Down",1
"17933","GOMF_SCAVENGER_RECEPTOR_ACTIVITY",0.383780581084484,0.465985701014328,"Up",1
"17934","GOMF_SCAVENGER_RECEPTOR_ACTIVITY",1,1.94473537469519,"Down",1
"17935","GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",1,0,"Up",1
"17936","GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING",1,0,"Down",1
"17937","GOMF_SIGNAL_SEQUENCE_BINDING",1,0,"Up",1
"17938","GOMF_SIGNAL_SEQUENCE_BINDING",1,0,"Down",1
"17939","GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY",1,0,"Up",1
"17940","GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY",1,0,"Down",1
"17941","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY",1,0,"Up",1
"17942","GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY",1,0,"Down",1
"17943","GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY",1,0,"Up",1
"17944","GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY",1,0,"Down",1
"17945","GOMF_PROTEIN_KINASE_C_BINDING",1,0.983395920168407,"Up",1
"17946","GOMF_PROTEIN_KINASE_C_BINDING",0.693024475341195,2.22463673866839,"Down",1
"17947","GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",0.700298506041029,2.54155920641257,"Up",1
"17948","GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY",0.459488011258525,0.644089501354189,"Down",1
"17949","GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY",0.21935987509758,0,"Up",1
"17950","GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17951","GOMF_GTPASE_INHIBITOR_ACTIVITY",0.21935987509758,0,"Up",1
"17952","GOMF_GTPASE_INHIBITOR_ACTIVITY",1,Inf,"Down",1
"17953","GOMF_GTPASE_ACTIVATOR_ACTIVITY",1,1.12489916887931,"Up",1
"17954","GOMF_GTPASE_ACTIVATOR_ACTIVITY",0.699500496859036,2.50526116801116,"Down",1
"17955","GOMF_SIGNALING_RECEPTOR_BINDING",0.639315373113221,1.11353064331027,"Up",1
"17956","GOMF_SIGNALING_RECEPTOR_BINDING",0.00178569574709004,1.9763790646523,"Down",0.270626324892059
"17957","GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,1.12439764449476,"Up",1
"17958","GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",0.591406575585816,Inf,"Down",1
"17959","GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"Up",1
"17960","GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,0,"Down",1
"17961","GOMF_FRIZZLED_BINDING",0.581879132238412,Inf,"Up",1
"17962","GOMF_FRIZZLED_BINDING",0.582636365673616,Inf,"Down",1
"17963","GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,Inf,"Up",1
"17964","GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING",1,Inf,"Down",1
"17965","GOMF_NOTCH_BINDING",1,0,"Up",1
"17966","GOMF_NOTCH_BINDING",1,0,"Down",1
"17967","GOMF_PATCHED_BINDING",1,0,"Up",1
"17968","GOMF_PATCHED_BINDING",1,0,"Down",1
"17969","GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",1,Inf,"Up",1
"17970","GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING",1,Inf,"Down",1
"17971","GOMF_DEATH_RECEPTOR_BINDING",1,0,"Up",1
"17972","GOMF_DEATH_RECEPTOR_BINDING",1,0,"Down",1
"17973","GOMF_CYTOKINE_ACTIVITY",0.0788160143547429,2.58475112765738,"Up",1
"17974","GOMF_CYTOKINE_ACTIVITY",0.696330771660504,1.31602199772264,"Down",1
"17975","GOMF_CYTOKINE_RECEPTOR_BINDING",0.336097700015837,1.6126116304816,"Up",1
"17976","GOMF_CYTOKINE_RECEPTOR_BINDING",0.847175293418619,0.952675177512995,"Down",1
"17977","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",0.524592109431219,0.561415205144181,"Up",1
"17978","GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING",0.520107156920746,0.553405370560583,"Down",1
"17979","GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",1,0,"Up",1
"17980","GOMF_GROWTH_HORMONE_RECEPTOR_BINDING",1,0,"Down",1
"17981","GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",1,0,"Up",1
"17982","GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING",1,0,"Down",1
"17983","GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",1,0,"Up",1
"17984","GOMF_INTERLEUKIN_2_RECEPTOR_BINDING",1,0,"Down",1
"17985","GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",1,Inf,"Up",1
"17986","GOMF_INTERLEUKIN_6_RECEPTOR_BINDING",1,Inf,"Down",1
"17987","GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",1,0,"Up",1
"17988","GOMF_INTERLEUKIN_12_RECEPTOR_BINDING",1,0,"Down",1
